,solar_result,3시간기온,강수형태,강수확률,습도,풍속,풍향,하늘상태,altitude,azimuth,altitude_m,azimuth_m
2017060904,0.0,20.666666666666668,0.0,6.666666666666667,68.33333333333333,4.033333333333333,271.6666666666667,1.6666666666666665,0.0,0.0,-9.245005080701288,54.52547864902252
2017060905,0.0,20.833333333333332,0.0,8.333333333333334,69.16666666666667,3.816666666666667,274.8333333333333,1.8333333333333333,0.0,0.0,1.2237238608253693,116.26956760060659
2017060906,6.0,21.0,0.0,10.0,70.0,3.6,278.0,2.0,11.075,22.8125,12.514125266014089,108.06050359593044
2017060907,29.04,21.666666666666668,0.0,10.0,66.66666666666667,3.4,273.0,2.0,22.15,45.625,24.33079816444587,100.29337257044871
2017060908,51.84,22.333333333333332,0.0,10.0,63.333333333333336,3.2,268.0,2.0,33.224999999999994,68.4375,36.44259597031463,92.31604469528673
2017060909,99.84,23.0,0.0,10.0,60.0,3.0,263.0,2.0,44.3,91.25,48.617683652171316,96.89730147584196
2017060910,100.56,23.666666666666668,0.0,13.333333333333334,61.666666666666664,3.2666666666666666,262.0,2.3333333333333335,55.019999999999996,112.89,60.48733590219946,109.60037842039965
2017060911,122.4,24.333333333333332,0.0,16.666666666666668,63.333333333333336,3.533333333333333,261.0,2.6666666666666665,65.74,134.53,71.02121317232519,132.3837927266256
2017060912,136.08,25.0,0.0,20.0,65.0,3.8,260.0,3.0,76.46,156.17,76.2528591568106,180.0
2017060913,134.88,24.666666666666668,0.0,20.0,66.66666666666667,3.7666666666666666,257.3333333333333,3.0,68.81,191.11666666666665,71.02121317232519,227.6162072733744
2017060914,121.44,24.333333333333332,0.0,20.0,68.33333333333333,3.7333333333333334,254.66666666666666,3.0,61.16,226.06333333333333,60.48733590219946,250.39962157960036
2017060915,101.04,24.0,0.0,20.0,70.0,3.7,252.0,3.0,53.51,261.01,48.617683652171316,263.10269852415803
2017060916,69.84,23.333333333333332,0.0,20.0,73.33333333333333,4.333333333333333,253.66666666666666,3.0,41.43333333333333,269.37333333333333,36.44259597031463,267.68395530471327
2017060917,35.04,22.666666666666668,0.0,20.0,76.66666666666667,4.966666666666667,255.33333333333334,3.0,29.356666666666666,277.7366666666667,24.33079816444587,259.7066274295513
2017060918,9.84,22.0,0.0,20.0,80.0,5.6,257.0,3.0,17.28,286.1,12.514125266014089,288.0605035959304
2017060919,1.92,21.333333333333332,0.0,23.333333333333332,80.0,4.433333333333334,195.33333333333334,3.3333333333333335,11.52,190.73333333333335,1.2237238608253693,296.2695676006066
2017060920,0.0,20.666666666666668,0.0,26.666666666666668,80.0,3.2666666666666666,133.66666666666669,3.6666666666666665,5.76,95.36666666666667,-9.245005080701288,305.4745213509775
2017060921,0.0,20.0,0.0,30.0,80.0,2.1,72.0,4.0,0.0,0.0,-18.47884846644029,316.2134483511251
2017060922,0.0,19.666666666666668,0.0,30.0,81.66666666666667,2.033333333333333,76.0,4.0,0.0,0.0,-25.905379269347986,328.94157235787293
2017060923,0.0,19.333333333333332,0.0,30.0,83.33333333333333,1.9666666666666666,80.0,4.0,0.0,0.0,-30.815716154454883,343.7570567144922
2017061000,0.0,19.0,0.0,30.0,85.0,1.9,84.0,4.0,0.0,0.0,-31.417802881123347,7.569546278777364e-15
2017061001,0.0,19.0,0.0,30.0,80.83333333333333,1.8833333333333333,79.83333333333333,4.0,0.0,0.0,-29.720418656937472,15.924311186762008
2017061002,0.0,19.0,0.0,30.0,76.66666666666667,1.8666666666666667,75.66666666666667,4.0,0.0,0.0,-24.896887925155543,30.495738434561442
2017061003,0.0,19.0,0.0,30.0,72.5,1.85,71.5,4.0,0.0,0.0,-17.579337505259417,43.06843182240383
2017061004,0.0,19.0,0.0,30.0,68.33333333333333,1.8333333333333333,67.33333333333333,4.0,0.0,0.0,-8.452757601237154,53.71094863628675
2017061005,0.0,19.0,0.0,30.0,64.16666666666666,1.8166666666666667,63.166666666666664,4.0,0.0,0.0,1.9223467613793201,117.15722396774632
2017061006,4.08,19.0,0.0,30.0,60.0,1.8,59.0,4.0,11.075,22.7925,13.137401841758383,109.02637833805076
2017061007,24.48,20.0,0.0,26.666666666666668,60.0,1.7666666666666666,64.33333333333333,3.6666666666666665,22.15,45.585,24.899577611796403,101.36655707302553
2017061008,60.0,21.0,0.0,23.333333333333332,60.0,1.7333333333333334,69.66666666666667,3.3333333333333335,33.224999999999994,68.3775,36.98227974485836,93.55357094435907
2017061009,92.4,22.0,0.0,20.0,60.0,1.7,75.0,3.0,44.3,91.17,49.16539197555301,95.3951139308095
2017061010,114.0,22.666666666666668,0.0,16.666666666666668,60.0,1.6666666666666667,79.33333333333333,2.6666666666666665,55.03333333333333,112.64,61.11139895295783,107.67090228843755
2017061011,119.52,23.333333333333332,0.0,13.333333333333332,60.0,1.6333333333333333,83.66666666666667,2.3333333333333335,65.76666666666667,134.11,71.86804367466785,130.03505409432393
2017061012,126.0,24.0,0.0,10.0,60.0,1.6,88.0,2.0,76.5,155.58,77.38219711887665,180.0
2017061013,122.16,24.0,0.0,6.666666666666666,58.333333333333336,1.8,85.0,1.6666666666666667,68.85,190.73666666666668,71.86804367466785,229.96494590567607
2017061014,103.68,24.0,0.0,3.333333333333333,56.666666666666664,2.0,82.0,1.3333333333333335,61.199999999999996,225.89333333333335,61.11139895295783,252.32909771156244
2017061015,77.04,24.0,0.0,0.0,55.0,2.2,79.0,1.0,53.55,261.05,49.16539197555301,264.6048860691905
2017061016,35.76,23.0,0.0,3.3333333333333335,56.666666666666664,2.2,76.0,1.3333333333333333,41.47666666666667,269.41,36.98227974485836,266.4464290556409
2017061017,19.2,22.0,0.0,6.666666666666667,58.333333333333336,2.2,73.0,1.6666666666666665,29.403333333333332,277.77,24.899577611796403,258.63344292697445
2017061018,13.68,21.0,0.0,10.0,60.0,2.2,70.0,2.0,17.33,286.13,13.137401841758383,289.0263783380508
2017061019,1.68,20.333333333333332,0.0,10.0,61.666666666666664,2.1333333333333333,68.33333333333333,2.0,11.553333333333331,190.75333333333333,1.9223467613793201,297.1572239677463
2017061020,0.0,19.666666666666668,0.0,10.0,63.333333333333336,2.066666666666667,66.66666666666667,2.0,5.7766666666666655,95.37666666666667,-8.452757601237154,306.28905136371327
2017061021,0.0,19.0,0.0,10.0,65.0,2.0,65.0,2.0,0.0,0.0,-17.579337505259417,316.93156817759615
2017061022,0.0,18.666666666666668,0.0,10.0,65.0,2.2,64.0,2.0,0.0,0.0,-24.896887925155543,329.5042615654386
2017061023,0.0,18.333333333333332,0.0,10.0,65.0,2.4,63.0,2.0,0.0,0.0,-29.720418656937472,344.075688813238
2017061100,0.0,18.0,0.0,10.0,65.0,2.6,62.0,2.0,0.0,0.0,-31.417802881123347,7.569546278777364e-15
2017061101,0.0,18.0,0.0,11.666666666666666,65.0,2.45,60.666666666666664,2.1666666666666665,0.0,0.0,-29.720418656937472,15.924311186762008
2017061102,0.0,18.0,0.0,13.333333333333334,65.0,2.3,59.333333333333336,2.3333333333333335,0.0,0.0,-24.896887925155543,30.495738434561442
2017061103,0.0,18.0,0.0,15.0,65.0,2.15,58.0,2.5,0.0,0.0,-17.579337505259417,43.06843182240383
2017061104,0.0,18.0,0.0,16.666666666666668,65.0,2.0,56.666666666666664,2.6666666666666665,0.0,0.0,-8.452757601237154,53.71094863628675
2017061105,0.0,18.0,0.0,18.333333333333336,65.0,1.85,55.333333333333336,2.833333333333333,0.0,0.0,1.9223467613793201,117.15722396774632
2017061106,0.24,18.0,0.0,20.0,65.0,1.7,54.0,3.0,11.0725,22.775,13.137401841758383,109.02637833805076
2017061107,22.56,19.0,0.0,20.0,65.0,2.4,59.666666666666664,3.0,22.145,45.55,24.899577611796403,101.36655707302553
2017061108,54.24,20.0,0.0,20.0,65.0,3.0999999999999996,65.33333333333333,3.0,33.2175,68.32499999999999,36.98227974485836,93.55357094435907
2017061109,84.72,21.0,0.0,20.0,65.0,3.8,71.0,3.0,44.29,91.1,49.16539197555301,95.3951139308095
2017061110,103.92,21.666666666666668,0.0,20.0,60.0,3.6,71.33333333333333,3.0,55.03666666666667,112.53333333333333,61.11139895295783,107.67090228843755
2017061111,129.36,22.333333333333332,0.0,20.0,55.0,3.4,71.66666666666667,3.0,65.78333333333333,133.96666666666667,71.86804367466785,130.03505409432393
2017061112,132.48,23.0,0.0,20.0,50.0,3.2,72.0,3.0,76.53,155.4,77.38219711887665,180.0
2017061113,135.6,22.666666666666668,0.0,20.0,50.0,2.9333333333333336,71.33333333333333,3.0,69.02,190.63,71.86804367466785,229.96494590567607
2017061114,124.56,22.333333333333332,0.0,20.0,50.0,2.6666666666666665,70.66666666666667,3.0,61.51,225.85999999999999,61.11139895295783,252.32909771156244
2017061115,101.76,22.0,0.0,20.0,50.0,2.4,70.0,3.0,54.0,261.09,49.16539197555301,264.6048860691905
2017061116,68.88,21.333333333333332,0.0,20.0,53.333333333333336,2.466666666666667,69.0,3.0,41.79,269.4433333333333,36.98227974485836,266.4464290556409
2017061117,36.0,20.666666666666668,0.0,20.0,56.666666666666664,2.533333333333333,68.0,3.0,29.580000000000002,277.7966666666666,24.899577611796403,258.63344292697445
2017061118,15.84,20.0,0.0,20.0,60.0,2.6,67.0,3.0,17.37,286.15,13.137401841758383,289.0263783380508
2017061119,3.6,19.0,0.0,20.0,61.666666666666664,2.4333333333333336,66.66666666666667,3.0,11.580000000000002,190.76666666666665,1.9223467613793201,297.1572239677463
2017061120,0.0,18.0,0.0,20.0,63.333333333333336,2.2666666666666666,66.33333333333333,3.0,5.790000000000001,95.38333333333333,-8.452757601237154,306.28905136371327
2017061121,0.0,17.0,0.0,20.0,65.0,2.1,66.0,3.0,0.0,0.0,-17.579337505259417,316.93156817759615
2017061122,0.0,16.666666666666668,0.0,20.0,65.0,2.2333333333333334,65.66666666666667,3.0,0.0,0.0,-24.896887925155543,329.5042615654386
2017061123,0.0,16.333333333333332,0.0,20.0,65.0,2.3666666666666667,65.33333333333333,3.0,0.0,0.0,-29.720418656937472,344.075688813238
2017061200,0.0,16.0,0.0,20.0,65.0,2.5,65.0,3.0,0.0,0.0,-31.417802881123347,7.569546278777364e-15
2017061201,0.0,16.166666666666668,0.0,20.0,67.5,2.3166666666666664,62.666666666666664,3.0,0.0,0.0,-29.720418656937472,15.924311186762008
2017061202,0.0,16.333333333333332,0.0,20.0,70.0,2.1333333333333333,60.333333333333336,3.0,0.0,0.0,-24.896887925155543,30.495738434561442
2017061203,0.0,16.5,0.0,20.0,72.5,1.95,58.0,3.0,0.0,0.0,-17.579337505259417,43.06843182240383
2017061204,0.0,16.666666666666668,0.0,20.0,75.0,1.7666666666666666,55.666666666666664,3.0,0.0,0.0,-8.452757601237154,53.71094863628675
2017061205,0.0,16.833333333333332,0.0,20.0,77.5,1.5833333333333333,53.33333333333333,3.0,0.0,0.0,1.9223467613793201,117.15722396774632
2017061206,1.92,17.0,0.0,20.0,80.0,1.4,51.0,3.0,11.0725,22.7575,13.137401841758383,109.02637833805076
2017061207,18.24,18.0,0.0,20.0,75.0,1.8666666666666665,59.0,3.0,22.145,45.515,24.899577611796403,101.36655707302553
2017061208,48.96,19.0,0.0,20.0,70.0,2.333333333333333,67.0,3.0,33.2175,68.27250000000001,36.98227974485836,93.55357094435907
2017061209,73.2,20.0,0.0,20.0,65.0,2.8,75.0,3.0,44.29,91.03,49.16539197555301,95.3951139308095
2017061210,97.2,21.0,0.0,20.0,60.0,2.833333333333333,78.0,3.0,55.04333333333333,112.42666666666666,61.11139895295783,107.67090228843755
2017061211,123.6,22.0,0.0,20.0,55.0,2.8666666666666667,81.0,3.0,65.79666666666667,133.82333333333332,71.86804367466785,130.03505409432393
2017061212,130.8,23.0,0.0,20.0,50.0,2.9,84.0,3.0,76.55,155.22,77.38219711887665,180.0
2017061213,89.28,22.666666666666668,0.0,20.0,51.666666666666664,2.433333333333333,88.66666666666667,3.0,69.04666666666667,190.52333333333334,71.86804367466785,229.96494590567607
2017061214,86.4,22.333333333333332,0.0,20.0,53.333333333333336,1.9666666666666668,93.33333333333333,3.0,61.54333333333333,225.82666666666665,61.11139895295783,252.32909771156244
2017061215,74.4,22.0,0.0,20.0,55.0,1.5,98.0,3.0,54.04,261.13,49.16539197555301,264.6048860691905
2017061216,54.0,21.333333333333332,0.0,20.0,56.666666666666664,1.8666666666666667,97.66666666666667,3.0,41.833333333333336,269.4766666666667,36.98227974485836,266.4464290556409
2017061217,33.84,20.666666666666668,0.0,20.0,58.333333333333336,2.2333333333333334,97.33333333333333,3.0,29.62666666666667,277.8233333333333,24.899577611796403,258.63344292697445
2017061218,15.36,20.0,0.0,20.0,60.0,2.6,97.0,3.0,17.42,286.17,13.137401841758383,289.0263783380508
2017061219,2.88,19.333333333333332,0.0,20.0,61.666666666666664,2.3333333333333335,105.66666666666667,3.0,11.613333333333333,190.78000000000003,1.9223467613793201,297.1572239677463
2017061220,0.0,18.666666666666668,0.0,20.0,63.333333333333336,2.066666666666667,114.33333333333333,3.0,5.806666666666667,95.39000000000001,-8.452757601237154,306.28905136371327
2017061221,0.0,18.0,0.0,20.0,65.0,1.8,123.0,3.0,0.0,0.0,-17.579337505259417,316.93156817759615
2017061222,0.0,18.0,0.0,16.666666666666668,65.0,1.8333333333333333,166.66666666666666,2.6666666666666665,0.0,0.0,-24.896887925155543,329.5042615654386
2017061223,0.0,18.0,0.0,13.333333333333332,65.0,1.8666666666666667,210.33333333333331,2.3333333333333335,0.0,0.0,-29.720418656937472,344.075688813238
2017061300,0.0,18.0,0.0,10.0,65.0,1.9,254.0,2.0,0.0,0.0,-31.417802881123347,7.569546278777364e-15
2017061301,0.0,18.166666666666668,0.0,10.0,65.83333333333333,2.05,259.1666666666667,2.0,0.0,0.0,-29.720418656937472,15.924311186762008
2017061302,0.0,18.333333333333332,0.0,10.0,66.66666666666667,2.1999999999999997,264.3333333333333,2.0,0.0,0.0,-24.896887925155543,30.495738434561442
2017061303,0.0,18.5,0.0,10.0,67.5,2.3499999999999996,269.5,2.0,0.0,0.0,-17.579337505259417,43.06843182240383
2017061304,0.0,18.666666666666668,0.0,10.0,68.33333333333333,2.5,274.6666666666667,2.0,0.0,0.0,-8.452757601237154,53.71094863628675
2017061305,0.0,18.833333333333332,0.0,10.0,69.16666666666667,2.65,279.8333333333333,2.0,0.0,0.0,1.9223467613793201,117.15722396774632
2017061306,10.08,19.0,0.0,10.0,70.0,2.8,285.0,2.0,11.07,22.6425,13.137401841758383,109.02637833805076
2017061307,30.96,20.333333333333332,0.0,6.666666666666666,66.66666666666667,2.8,276.3333333333333,1.6666666666666667,22.14,45.285,24.899577611796403,101.36655707302553
2017061308,65.28,21.666666666666668,0.0,3.333333333333333,63.333333333333336,2.8,267.6666666666667,1.3333333333333335,33.21,67.9275,36.98227974485836,93.55357094435907
2017061309,98.64,23.0,0.0,0.0,60.0,2.8,259.0,1.0,44.28,90.57,49.16539197555301,95.3951139308095
2017061310,120.24,23.333333333333332,0.0,0.0,58.333333333333336,2.833333333333333,262.0,1.0,55.04666666666667,112.06333333333333,61.11139895295783,107.67090228843755
2017061311,134.88,23.666666666666668,0.0,0.0,56.666666666666664,2.8666666666666667,265.0,1.0,65.81333333333333,133.55666666666667,71.86804367466785,130.03505409432393
2017061312,96.72,24.0,0.0,0.0,55.0,2.9,268.0,1.0,76.58,155.05,77.38219711887665,180.0
2017061313,133.68,24.0,0.0,0.0,53.333333333333336,3.533333333333333,267.3333333333333,1.0,69.08,190.42000000000002,71.86804367466785,229.96494590567607
2017061314,121.92,24.0,0.0,0.0,51.666666666666664,4.166666666666666,266.6666666666667,1.0,61.58,225.79000000000002,61.11139895295783,252.32909771156244
2017061315,97.68,24.0,0.0,0.0,50.0,4.8,266.0,1.0,54.08,261.16,49.16539197555301,264.6048860691905
2017061316,63.36,23.333333333333332,0.0,0.0,53.333333333333336,4.966666666666667,256.0,1.0,41.873333333333335,269.5,36.98227974485836,266.4464290556409
2017061317,29.52,22.666666666666668,0.0,0.0,56.666666666666664,5.133333333333333,246.0,1.0,29.666666666666668,277.84000000000003,24.899577611796403,258.63344292697445
2017061318,2.64,22.0,0.0,0.0,60.0,5.3,236.0,1.0,17.46,286.18,13.137401841758383,289.0263783380508
2017061319,0.0,21.333333333333332,0.0,0.0,63.333333333333336,4.833333333333333,240.0,1.0,11.64,190.7866666666667,1.9223467613793201,297.1572239677463
2017061320,0.0,20.666666666666668,0.0,0.0,66.66666666666667,4.366666666666666,244.0,1.0,5.82,95.39333333333335,-8.452757601237154,306.28905136371327
2017061321,0.0,20.0,0.0,0.0,70.0,3.9,248.0,1.0,0.0,0.0,-17.579337505259417,316.93156817759615
2017061322,0.0,19.666666666666668,0.0,0.0,68.33333333333333,3.4,250.33333333333334,1.0,0.0,0.0,-24.896887925155543,329.5042615654386
2017061323,0.0,19.333333333333332,0.0,0.0,66.66666666666667,2.9,252.66666666666666,1.0,0.0,0.0,-29.720418656937472,344.075688813238
2017061400,0.0,19.0,0.0,0.0,65.0,2.4,255.0,1.0,0.0,0.0,-31.417802881123347,7.569546278777364e-15
2017061401,0.0,19.166666666666668,0.0,0.0,65.83333333333333,2.4166666666666665,258.3333333333333,1.0,0.0,0.0,-29.720418656937472,15.924311186762008
2017061402,0.0,19.333333333333332,0.0,0.0,66.66666666666667,2.433333333333333,261.6666666666667,1.0,0.0,0.0,-24.896887925155543,30.495738434561442
2017061403,0.0,19.5,0.0,0.0,67.5,2.45,265.0,1.0,0.0,0.0,-17.579337505259417,43.06843182240383
2017061404,0.0,19.666666666666668,0.0,0.0,68.33333333333333,2.466666666666667,268.3333333333333,1.0,0.0,0.0,-8.452757601237154,53.71094863628675
2017061405,0.0,19.833333333333332,0.0,0.0,69.16666666666667,2.4833333333333334,271.6666666666667,1.0,0.0,0.0,1.9223467613793201,117.15722396774632
2017061406,5.52,20.0,0.0,0.0,70.0,2.5,275.0,1.0,11.0675,22.6275,13.137401841758383,109.02637833805076
2017061407,30.48,21.333333333333332,0.0,0.0,63.333333333333336,2.7666666666666666,277.0,1.0,22.135,45.255,24.899577611796403,101.36655707302553
2017061408,66.48,22.666666666666668,0.0,0.0,56.666666666666664,3.033333333333333,279.0,1.0,33.2025,67.88250000000001,36.98227974485836,93.55357094435907
2017061409,97.92,24.0,0.0,0.0,50.0,3.3,281.0,1.0,44.27,90.51,49.16539197555301,95.3951139308095
2017061410,118.08,24.666666666666668,0.0,0.0,51.666666666666664,3.5,287.6666666666667,1.0,55.04333333333334,111.83333333333333,61.11139895295783,107.67090228843755
2017061411,132.0,25.333333333333332,0.0,0.0,53.333333333333336,3.6999999999999997,294.3333333333333,1.0,65.81666666666666,133.15666666666667,71.86804367466785,130.03505409432393
2017061412,138.48,26.0,0.0,0.0,55.0,3.9,301.0,1.0,76.59,154.48,77.38219711887665,180.0
2017061413,134.4,26.0,0.0,0.0,51.666666666666664,4.0,301.0,1.0,69.1,190.04666666666665,71.86804367466785,229.96494590567607
2017061414,121.44,26.0,0.0,0.0,48.333333333333336,4.1,301.0,1.0,61.61,225.61333333333334,61.11139895295783,252.32909771156244
2017061415,99.12,26.0,0.0,0.0,45.0,4.2,301.0,1.0,54.12,261.18,49.16539197555301,264.6048860691905
2017061416,69.84,25.666666666666668,0.0,0.0,48.333333333333336,3.7,312.3333333333333,1.0,41.913333333333334,269.52,36.98227974485836,266.4464290556409
2017061417,34.8,25.333333333333332,0.0,0.0,51.666666666666664,3.2,323.6666666666667,1.0,29.706666666666667,277.86,24.899577611796403,258.63344292697445
2017061418,10.32,25.0,0.0,0.0,55.0,2.7,335.0,1.0,17.5,286.2,13.137401841758383,289.0263783380508
2017061419,1.44,23.666666666666668,0.0,0.0,58.333333333333336,2.466666666666667,249.0,1.0,11.666666666666668,190.8,1.9223467613793201,297.1572239677463
2017061420,0.0,22.333333333333332,0.0,0.0,61.666666666666664,2.2333333333333334,163.0,1.0,5.833333333333334,95.4,-8.452757601237154,306.28905136371327
2017061421,0.0,21.0,0.0,0.0,65.0,2.0,77.0,1.0,0.0,0.0,-17.579337505259417,316.93156817759615
2017061422,0.0,20.666666666666668,0.0,0.0,65.0,2.2666666666666666,71.66666666666667,1.0,0.0,0.0,-24.896887925155543,329.5042615654386
2017061423,0.0,20.333333333333332,0.0,0.0,65.0,2.533333333333333,66.33333333333333,1.0,0.0,0.0,-29.720418656937472,344.075688813238
2017061500,0.0,20.0,0.0,0.0,65.0,2.8,61.0,1.0,0.0,0.0,-31.417802881123347,7.569546278777364e-15
2017061501,0.0,19.833333333333332,0.0,1.6666666666666667,64.16666666666667,2.783333333333333,61.666666666666664,1.1666666666666667,0.0,0.0,-29.720418656937472,15.924311186762008
2017061502,0.0,19.666666666666668,0.0,3.3333333333333335,63.333333333333336,2.7666666666666666,62.333333333333336,1.3333333333333333,0.0,0.0,-24.896887925155543,30.495738434561442
2017061503,0.0,19.5,0.0,5.0,62.5,2.75,63.0,1.5,0.0,0.0,-17.579337505259417,43.06843182240383
2017061504,0.0,19.333333333333332,0.0,6.666666666666667,61.666666666666664,2.7333333333333334,63.666666666666664,1.6666666666666665,0.0,0.0,-8.452757601237154,53.71094863628675
2017061505,0.0,19.166666666666668,0.0,8.333333333333334,60.833333333333336,2.716666666666667,64.33333333333333,1.8333333333333333,0.0,0.0,1.9223467613793201,117.15722396774632
2017061506,4.08,19.0,0.0,10.0,60.0,2.7,65.0,2.0,11.0625,22.6125,13.137401841758383,109.02637833805076
2017061507,30.48,20.333333333333332,0.0,13.333333333333334,61.666666666666664,2.966666666666667,65.66666666666667,2.3333333333333335,22.125,45.225,24.899577611796403,101.36655707302553
