년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),"최대(시간별, kw)","최소(시간별, kw)",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2018-03-07,1,293.28,12,58.56,0,58.56,0.48,0,0,0,0,0,0,0,2.88,16.32,37.68,28.08,39.6,20.16,58.56,50.16,28.8,10.56,0.48,0,0,0,0,0,0
2018-03-08,1,88.56,4,27.6,0,27.6,0.48,0,0,0,0,0,0,0,0,3.12,5.76,8.64,21.6,17.52,27.6,3.84,0.48,0,0,0,0,0,0,0,0
2018-03-09,1,377.28,16,87.36,0,87.36,1.68,0,0,0,0,0,0,1.68,13.2,42,42.24,51.12,87.36,43.92,39.12,22.32,21.12,11.52,1.68,0,0,0,0,0,0
2018-03-10,1,818.16,34,134.64,0,134.64,2.16,0,0,0,0,0,0,2.4,37.68,47.76,62.64,100.08,102.72,121.68,134.64,108.24,71.28,26.88,2.16,0,0,0,0,0,0
2018-03-11,1,1048.08,44,155.76,0,155.76,2.4,0,0,0,0,0,0,2.4,38.4,90.96,131.04,147.84,155.76,146.16,132.72,106.32,68.4,25.68,2.4,0,0,0,0,0,0
2018-03-12,1,993.12,41,148.8,0,148.8,2.4,0,0,0,0,0,0,2.64,35.76,81.12,115.44,135.12,148.8,145.44,128.64,104.4,67.68,25.68,2.4,0,0,0,0,0,0
2018-03-13,1,1043.76,43,150.48,0,150.48,1.44,0,0,0,0,0,0,2.16,41.04,90.24,125.28,143.28,150.48,148.32,134.64,108,71.76,27.12,1.44,0,0,0,0,0,0
2018-03-14,1,998.64,42,144,0,144,2.64,0,0,0,0,0,0,2.64,38.64,84.24,118.08,136.56,144,143.76,131.04,104.64,66.96,25.44,2.64,0,0,0,0,0,0
2018-03-15,1,33.36,1,10.8,0,10.8,0.48,0,0,0,0,0,0,0,3.84,10.8,8.88,0.96,0,0.48,1.2,3.12,3.6,0.48,0,0,0,0,0,0,0
2018-03-16,1,693.6,29,156.24,0,156.24,1.44,0,0,0,0,0,0,0,1.44,7.92,32.64,40.32,84.48,156.24,141.84,118.32,78,30.24,2.16,0,0,0,0,0,0
2018-03-17,1,1087.68,45,160.08,0,160.08,3.36,0,0,0,0,0,0,3.6,34.08,92.16,135.6,152.16,160.08,154.08,139.44,113.04,76.08,24,3.36,0,0,0,0,0,0
2018-03-18,1,488.88,20,97.92,0,97.92,6.72,0,0,0,0,0,0,6.96,28.56,61.68,60,70.56,52.8,97.92,44.4,34.08,25.2,6.72,0,0,0,0,0,0,0
2018-03-19,1,147.36,6,31.68,0,31.68,1.44,0,0,0,0,0,0,0,1.44,7.68,13.2,22.56,31.68,26.88,14.4,15.12,12.48,1.92,0,0,0,0,0,0,0
2018-03-20,1,493.92,21,98.88,0,98.88,1.68,0,0,0,0,0,0,1.68,20.4,38.4,84.48,98.88,93.6,90.72,33.36,18.96,11.28,2.16,0,0,0,0,0,0,0
2018-03-21,1,181.44,8,28.08,0,28.08,0.72,0,0,0,0,0,0,0.72,5.04,5.52,8.4,14.88,28.08,27.12,22.08,26.4,26.4,16.08,0.72,0,0,0,0,0,0
2018-03-22,1,917.76,38,162.96,0,162.96,2.88,0,0,0,0,0,0,2.88,28.08,24.24,66.48,119.76,162.96,154.8,139.2,112.32,73.68,30,3.36,0,0,0,0,0,0
2018-03-23,1,1092.72,46,154.08,0,154.08,2.88,0,0,0,0,0,0,5.76,52.8,97.92,130.32,151.44,154.08,150.72,136.8,108.96,72,29.04,2.88,0,0,0,0,0,0
2018-03-24,1,958.56,40,141.84,0,141.84,3.84,0,0,0,0,0,0,5.76,40.32,73.44,113.52,137.52,141.84,138,123.12,96.48,60.24,24.48,3.84,0,0,0,0,0,0
2018-03-25,1,1069.2,45,151.68,0,151.68,3.12,0,0,0,0,0,0,5.76,54.24,101.28,132.48,145.44,151.68,144.72,129.12,104.4,68.88,28.08,3.12,0,0,0,0,0,0
2018-03-26,1,1026.72,43,144.24,0,144.24,3.12,0,0,0,0,0,0,6.24,54.72,100.32,124.56,142.8,144.24,136.08,119.52,101.28,66.48,27.36,3.12,0,0,0,0,0,0
2018-03-27,1,1041.84,43,145.2,0,145.2,3.6,0,0,0,0,0,0,6.48,55.2,100.08,128.16,140.64,145.2,142.08,126,102,65.76,26.64,3.6,0,0,0,0,0,0
2018-03-28,1,1070.16,45,152.16,0,152.16,3.84,0,0,0,0,0,0,7.68,54.72,99.84,128.88,146.16,152.16,145.68,130.08,105.12,68.16,27.84,3.84,0,0,0,0,0,0
2018-03-29,1,887.04,37,129.12,0,129.12,4.32,0,0,0,0,0,0,8.88,39.36,66.48,102.48,118.8,129.12,127.92,116.16,92.64,57.12,23.76,4.32,0,0,0,0,0,0
2018-03-30,1,1056.48,44,149.52,0,149.52,4.32,0,0,0,0,0,0,9.84,50.88,94.08,125.76,141.12,149.52,145.2,131.52,105.6,69.36,29.28,4.32,0,0,0,0,0,0
2018-03-31,1,970.8,40,138.48,0,138.48,4.8,0,0,0,0,0,0,9.6,47.52,86.88,114.72,132.72,138.48,133.92,120,94.8,61.2,26.16,4.8,0,0,0,0,0,0
2018-04-01,1,748.56,31,116.16,0,116.16,4.56,0,0,0,0,0,0,9.6,39.12,78,102,108.48,116.16,105.6,71.76,50.16,43.68,19.44,4.56,0,0,0,0,0,0
2018-04-02,1,1011.6,42,141.36,0,141.36,4.32,0,0,0,0,0,0,10.8,53.28,92.64,122.16,136.56,141.36,139.2,122.88,97.68,63.36,27.36,4.32,0,0,0,0,0,0
2018-04-03,1,954.96,40,143.28,0,143.28,3.36,0,0,0,0,0,0,10.56,50.16,59.52,97.92,138.24,143.28,138.72,124.56,98.88,64.32,25.44,3.36,0,0,0,0,0,0
2018-04-04,1,156.72,7,26.88,0,26.88,3.12,0,0,0,0,0,0,7.92,14.4,12.24,22.08,12.48,7.2,19.44,26.88,20.64,10.32,3.12,0,0,0,0,0,0,0
2018-04-05,1,270.48,11,61.68,0,61.68,0.72,0,0,0,0,0,0,0,4.32,13.92,21.6,42.48,61.68,32.16,43.92,23.04,22.32,4.32,0.72,0,0,0,0,0,0
2018-04-06,1,578.88,24,137.04,0,137.04,0.96,0,0,0,0,0,0,0,0.96,4.8,14.4,26.4,81.12,137.04,126.24,87.6,65.52,29.76,5.04,0,0,0,0,0,0
2018-04-07,1,866.4,36,148.08,0,148.08,0.24,0,0,0,0,0,0.24,14.4,55.92,58.08,104.88,116.16,148.08,122.64,102.72,48.48,58.56,32.16,4.08,0,0,0,0,0,0
2018-04-08,1,1080.96,45,150,0,150,0.24,0,0,0,0,0,0.24,16.08,74.16,113.76,137.04,150,149.28,143.76,125.76,101.76,31.2,31.44,6.48,0,0,0,0,0,0
2018-04-09,1,1005.36,42,141.6,0,141.6,5.28,0,0,0,0,0,0,6.72,50.64,97.68,123.6,141.6,138.48,138,108.72,97.2,68.16,29.28,5.28,0,0,0,0,0,0
2018-04-10,1,637.44,27,104.16,0,104.16,0.24,0,0,0,0,0,0.24,12.96,31.44,57.84,78,104.16,47.04,88.8,66,57.12,63.12,27.12,3.6,0,0,0,0,0,0
2018-04-11,1,960.72,40,132.72,0,132.72,4.8,0,0,0,0,0,0,4.8,36.72,86.4,116.16,132.72,122.88,122.88,129.84,104.4,68.4,29.04,6.48,0,0,0,0,0,0
2018-04-12,1,738.24,31,125.04,0,125.04,3.84,0,0,0,0,0,0,19.2,68.4,57.12,51.84,125.04,122.16,92.16,79.2,60,39.12,20.16,3.84,0,0,0,0,0,0
2018-04-13,1,609.84,25,99.36,0,99.36,0.72,0,0,0,0,0,0.72,21.84,48.48,81.84,99.36,89.28,87.36,50.4,42.48,36.24,34.32,14.4,3.12,0,0,0,0,0,0
2018-04-14,1,41.04,2,12.24,0,12.24,0.72,0,0,0,0,0,0,0,0.72,2.64,2.64,5.04,5.04,2.64,0.72,3.84,3.12,12.24,2.4,0,0,0,0,0,0
2018-04-15,1,1080.72,45,147.12,0,147.12,0.72,0,0,0,0,0,0.72,21.84,69.84,108,133.68,146.4,147.12,139.92,119.52,95.28,62.88,29.28,6.24,0,0,0,0,0,0
2018-04-16,1,932.64,39,128.64,0,128.64,0.96,0,0,0,0,0,0.96,20.4,65.76,103.44,119.52,110.16,106.32,128.64,91.44,86.64,63.84,28.32,7.2,0,0,0,0,0,0
2018-04-17,1,818.64,34,117.12,0,117.12,6.24,0,0,0,0,0,0,10.32,29.52,53.52,95.28,97.92,104.88,107.04,117.12,100.8,66.96,29.04,6.24,0,0,0,0,0,0
2018-04-18,1,1093.2,46,145.44,0,145.44,0.96,0,0,0,0,0,0.96,23.04,69.12,104.4,125.28,139.44,145.2,145.44,132.48,103.92,68.64,30,5.28,0,0,0,0,0,0
2018-04-19,1,1109.28,46,150,0,150,0.72,0,0,0,0,0,0.72,24.24,72.72,107.28,132,145.92,150,144.24,126.96,103.44,67.2,28.8,5.76,0,0,0,0,0,0
2018-04-20,1,1039.92,43,139.68,0,139.68,0.96,0,0,0,0,0,0.96,22.56,66,100.56,121.68,134.88,139.68,137.04,121.68,96.96,64.08,28.08,5.76,0,0,0,0,0,0
2018-04-21,1,1093.68,46,147.36,0,147.36,1.2,0,0,0,0,0,1.2,23.76,68.88,106.56,132.24,146.16,147.36,142.08,126.96,101.28,64.56,22.8,9.84,0,0,0,0,0,0
2018-04-22,1,365.52,15,71.28,0,71.28,3.12,0,0,0,0,0,3.12,7.44,6.48,18.96,39.84,60.48,33.36,18.96,34.8,71.28,50.16,17.28,3.36,0,0,0,0,0,0
2018-04-23,1,90.72,4,17.28,0,17.28,0.48,0,0,0,0,0,0,0.96,3.36,6,7.44,9.6,17.28,17.04,11.52,11.28,4.08,1.68,0.48,0,0,0,0,0,0
2018-04-24,1,320.88,13,56.64,0,56.64,0.24,0,0,0,0,0,0,0.24,3.6,18.96,27.36,42.48,56.64,47.04,42.96,43.92,24.24,12.72,0.72,0,0,0,0,0,0
2018-04-25,1,1124.4,47,148.56,0,148.56,1.92,0,0,0,0,0,1.92,29.04,77.04,113.28,133.68,146.4,148.56,142.8,126.96,102.24,67.68,28.8,6,0,0,0,0,0,0
2018-04-26,1,970.8,40,137.28,0,137.28,2.64,0,0,0,0,0,2.64,25.68,48.24,70.8,120.48,134.88,137.28,122.16,111.12,97.44,65.76,28.56,5.76,0,0,0,0,0,0
2018-04-27,1,914.88,38,141.6,0,141.6,1.68,0,0,0,0,0,1.68,18.48,56.16,33.6,96.48,141.6,140.88,132.48,100.08,95.28,62.16,28.56,7.44,0,0,0,0,0,0
2018-04-28,1,1090.56,45,147.12,0,147.12,2.16,0,0,0,0,0,2.16,27.6,69.6,104.64,128.16,139.92,147.12,142.32,125.76,100.56,67.2,29.28,6.24,0,0,0,0,0,0
2018-04-29,1,1056.72,44,146.64,0,146.64,0.24,0,0,0,0,0,1.92,29.04,72.24,74.16,127.92,137.28,146.64,139.44,124.8,100.56,64.56,30.24,7.68,0.24,0,0,0,0,0
2018-04-30,1,873.6,36,128.16,0,128.16,0.24,0,0,0,0,0,2.64,24.96,56.16,86.88,112.32,128.16,100.8,91.68,91.92,82.32,60.96,28.08,6.48,0.24,0,0,0,0,0
2018-05-01,1,520.56,22,93.36,0,93.36,1.68,0,0,0,0,0,1.68,24,16.32,26.16,48.24,93.36,62.88,83.76,84.48,26.64,26.16,19.68,7.2,0,0,0,0,0,0
2018-05-02,1,116.16,5,22.8,0,22.8,0.48,0,0,0,0,0,0,0,2.4,4.8,12,21.84,20.4,22.8,12,10.8,6.96,1.68,0.48,0,0,0,0,0,0
2018-05-03,1,1058.4,44,147.6,0,147.6,0.24,0,0,0,0,0,1.68,35.76,78,114.48,136.32,147.6,147.6,120.72,108.72,102.24,49.44,9.84,5.76,0.24,0,0,0,0,0
2018-05-04,1,1137.6,47,149.52,0,149.52,2.16,0,0,0,0,0,2.16,32.88,75.12,109.92,136.56,148.8,149.52,142.56,128.64,105.36,70.32,30.48,5.28,0,0,0,0,0,0
2018-05-05,1,1000.08,42,126.72,0,126.72,3.6,0,0,0,0,0,3.6,35.76,78.24,110.88,126.72,122.88,112.56,119.28,117.6,63.6,72.96,27.12,8.88,0,0,0,0,0,0
2018-05-06,1,10.32,0,2.4,0,2.4,0.24,0,0,0,0,0,0,0.24,2.4,0.48,0.96,0.96,1.92,1.44,0,0.24,0.72,0.48,0.48,0,0,0,0,0,0
2018-05-07,1,195.84,8,31.68,0,31.68,0.96,0,0,0,0,0,0,0,0.96,9.6,19.44,23.52,9.6,29.52,13.68,20.88,31.68,28.56,8.4,0,0,0,0,0,0
2018-05-08,1,350.88,15,40.08,0,40.08,0.24,0,0,0,0,0,1.44,8.4,17.76,34.32,39.84,35.04,35.76,37.2,40.08,38.88,31.68,18,12.24,0.24,0,0,0,0,0
2018-05-09,1,846,35,138.96,0,138.96,0.48,0,0,0,0,0,0.96,7.68,23.04,42.72,73.44,138.96,128.64,97.2,114.48,106.32,72,32.4,7.68,0.48,0,0,0,0,0
2018-05-10,1,1111.68,46,148.56,0,148.56,0.48,0,0,0,0,0,3.84,27.84,73.92,105.6,128.4,144.48,148.56,142.56,126.96,102,67.92,30.96,8.16,0.48,0,0,0,0,0
2018-05-11,1,1037.52,43,136.08,0,136.08,0.24,0,0,0,0,0,4.08,35.76,76.56,107.28,125.52,132.72,136.08,110.88,123.6,93.84,49.44,32.16,9.36,0.24,0,0,0,0,0
2018-05-12,1,161.52,7,32.16,0,32.16,2.16,0,0,0,0,0,0,3.12,8.4,32.16,24.48,16.32,17.04,20.16,14.64,9.84,6.96,6.24,2.16,0,0,0,0,0,0
2018-05-13,1,601.2,25,126.96,0,126.96,0.48,0,0,0,0,0,0,0,7.92,29.76,28.8,53.28,60.48,88.8,126.96,100.32,66.24,29.76,8.4,0.48,0,0,0,0,0
2018-05-14,1,1079.28,45,142.32,0,142.32,0.24,0,0,0,0,0,5.04,36,73.92,105.12,124.8,138,142.32,135.36,120.24,96.48,63.6,29.76,8.4,0.24,0,0,0,0,0
2018-05-15,1,998.4,42,136.08,0,136.08,1.2,0,0,0,0,0,6.48,32.88,56.4,86.88,112.32,131.76,136.08,131.76,120,89.28,55.44,28.8,9.12,1.2,0,0,0,0,0
2018-05-16,1,76.08,3,15.6,0,15.6,0.48,0,0,0,0,0,0,1.92,8.64,8.4,4.08,2.16,11.04,15.6,13.2,7.92,2.64,0.48,0,0,0,0,0,0,0
2018-05-17,1,65.52,3,12.96,0,12.96,1.44,0,0,0,0,0,0,1.68,3.12,6,12,11.76,12.96,6.48,4.56,2.64,2.88,1.44,0,0,0,0,0,0,0
2018-05-18,1,216.96,9,39.36,0,39.36,0.24,0,0,0,0,0,0,8.64,16.56,35.76,39.36,20.64,10.32,22.8,39.12,12.96,6,4.56,0.24,0,0,0,0,0,0
2018-05-19,1,955.68,40,144,0,144,0.24,0,0,0,0,0,0,6.48,47.52,110.64,121.92,144,115.92,105.84,104.4,87.12,69.36,36.48,5.76,0.24,0,0,0,0,0
2018-05-20,1,970.32,40,117.84,0,117.84,0.24,0,0,0,0,0,5.28,42.24,84.24,109.92,116.88,105.6,112.8,114.96,117.84,87.84,50.4,17.52,4.56,0.24,0,0,0,0,0
2018-05-21,1,904.56,38,144.48,0,144.48,1.44,0,0,0,0,0,1.44,7.68,16.08,37.44,101.04,142.32,144.48,141.84,126.72,94.08,57.84,20.4,11.76,1.44,0,0,0,0,0
2018-05-22,1,1053.36,44,145.44,0,145.44,6,0,0,0,0,0,6,39.84,73.44,97.68,131.04,129.84,145.44,141.36,116.88,72.72,60,30.72,8.4,0,0,0,0,0,0
2018-05-23,1,637.68,27,114.72,0,114.72,0.48,0,0,0,0,0,0,0.72,2.64,10.32,35.28,67.44,85.92,111.36,114.72,101.76,69.84,31.68,5.52,0.48,0,0,0,0,0
2018-05-24,1,1110.72,46,140.4,0,140.4,0.72,0,0,0,0,0,6.24,39.6,79.92,110.88,129.12,138.72,140.4,137.52,124.32,97.44,63.84,31.44,10.56,0.72,0,0,0,0,0
2018-05-25,1,954.24,40,128.64,0,128.64,0.48,0,0,0,0,0,6.24,41.52,80.64,88.8,128.64,115.92,116.16,120.96,101.04,71.52,44.4,27.12,10.8,0.48,0,0,0,0,0
2018-05-26,1,1073.76,45,136.8,0,136.8,0.72,0,0,0,0,0,5.52,37.68,75.36,105.36,125.52,134.64,136.8,132.48,118.32,97.2,66.24,30.48,7.44,0.72,0,0,0,0,0
2018-05-27,1,753.6,31,102.24,0,102.24,0.48,0,0,0,0,0,10.32,22.32,53.76,83.04,76.8,87.6,102.24,92.64,76.08,58.8,51.6,29.04,8.88,0.48,0,0,0,0,0
2018-05-28,1,299.04,12,36,0,36,2.16,0,0,0,0,0,2.16,18.96,23.52,25.92,25.92,29.28,11.28,27.36,36,26.88,35.52,28.56,7.68,0,0,0,0,0,0
2018-05-29,1,930.72,39,127.2,0,127.2,1.44,0,0,0,0,0,6.24,38.16,68.4,85.68,113.28,111.12,120.72,127.2,99.12,74.4,46.08,29.76,9.12,1.44,0,0,0,0,0
2018-05-30,1,939.36,39,135.12,0,135.12,0.24,0,0,0,0,0,3.36,17.76,43.68,89.52,114,129.6,135.12,129.36,111.36,78.48,58.8,20.64,7.44,0.24,0,0,0,0,0
2018-05-31,1,761.52,32,97.68,0,97.68,3.36,0,0,0,0,0,6.24,30.48,47.76,65.28,75.36,81.12,86.88,97.68,79.44,71.28,65.76,33.12,17.76,3.36,0,0,0,0,0
2018-06-01,1,1061.76,44,138,0,138,0.96,0,0,0,0,0,6,36.96,73.68,100.08,119.04,132.72,138,133.68,120.24,97.68,64.32,30.48,7.92,0.96,0,0,0,0,0
2018-06-02,1,1029.84,43,134.16,0,134.16,1.68,0,0,0,0,0,6,32.4,68.64,98.16,117.6,128.4,134.16,131.28,116.64,92.64,63.36,29.28,9.6,1.68,0,0,0,0,0
2018-06-03,1,902.64,38,135.6,0,135.6,0.96,0,0,0,0,0,11.04,24.24,49.44,51.36,70.32,110.16,135.6,129.12,117.36,94.8,67.44,32.16,8.64,0.96,0,0,0,0,0
2018-06-04,1,945.84,39,131.04,0,131.04,1.2,0,0,0,0,0,8.64,18.24,39.84,98.64,112.08,131.04,126,105.12,108,86.16,65.04,31.68,14.16,1.2,0,0,0,0,0
2018-06-05,1,240.96,10,31.92,0,31.92,0.48,0,0,0,0,0,0,3.12,6.72,11.76,15.12,16.8,23.52,27.6,31.92,30.96,27.12,27.6,18.24,0.48,0,0,0,0,0
2018-06-06,1,930.96,39,121.2,0,121.2,1.44,0,0,0,0,0,6.48,27.12,45.6,100.08,111.36,105.12,121.2,120.48,92.88,93.12,61.2,32.16,12.72,1.44,0,0,0,0,0
2018-06-07,1,1040.4,43,137.76,0,137.76,1.2,0,0,0,0,0,7.2,32.4,66.24,96.72,115.44,129.84,137.76,131.28,118.08,95.28,65.76,32.88,10.32,1.2,0,0,0,0,0
2018-06-08,1,826.32,34,114.96,0,114.96,1.92,0,0,0,0,0,10.8,33.36,59.52,65.76,92.64,114.96,96.24,99.36,81.12,66.72,58.8,32.16,12.96,1.92,0,0,0,0,0
2018-06-09,1,906.96,38,136.8,0,136.8,0.48,0,0,0,0,0,6.96,32.16,37.2,48,64.56,127.44,136.8,134.88,112.8,98.16,67.2,33.12,7.2,0.48,0,0,0,0,0
2018-06-10,1,571.44,24,135.12,0,135.12,0.24,0,0,0,0,0,1.92,11.28,24.96,46.08,90,114.72,135.12,58.56,30.24,24.72,24.48,9.12,0.24,0,0,0,0,0,0
2018-06-11,1,409.2,17,81.12,0,81.12,0.72,0,0,0,0,0,0,0,2.16,9.6,24.96,26.88,41.28,65.28,66.48,81.12,54,23.76,12.96,0.72,0,0,0,0,0
2018-06-12,1,419.28,17,66.96,0,66.96,0.96,0,0,0,0,0,0,8.64,24.72,43.92,38.88,66.96,45.36,54.96,25.2,47.04,28.32,24.24,10.08,0.96,0,0,0,0,0
2018-06-13,1,679.44,28,97.2,0,97.2,1.44,0,0,0,0,0,1.92,18.48,33.6,50.16,68.4,90.24,69.36,71.52,63.12,97.2,67.2,34.56,12.24,1.44,0,0,0,0,0
2018-06-14,1,1010.64,42,150.48,0,150.48,3.84,0,0,0,0,0,5.76,26.4,30,65.52,92.88,135.6,150.48,140.88,126,105.6,71.28,38.64,17.76,3.84,0,0,0,0,0
2018-06-15,1,753.12,31,97.2,0,97.2,1.92,0,0,0,0,0,6,27.84,68.16,83.76,92.88,74.4,97.2,68.64,70.8,70.32,44.4,34.8,12,1.92,0,0,0,0,0
2018-06-16,1,680.16,28,115.68,0,115.68,0.72,0,0,0,0,0,2.4,12.72,23.04,23.28,58.32,61.92,60.96,106.56,115.68,102.96,71.28,33.6,6.72,0.72,0,0,0,0,0
2018-06-17,1,866.16,36,133.44,0,133.44,1.44,0,0,0,0,0,7.92,32.64,70.32,103.92,122.88,133.44,96.48,81.6,89.52,55.68,28.32,29.28,12.72,1.44,0,0,0,0,0
2018-06-18,1,881.76,37,145.2,0,145.2,2.88,0,0,0,0,0,7.2,24.24,52.56,70.32,85.92,87.6,145.2,107.76,112.8,80.64,59.52,30.24,14.88,2.88,0,0,0,0,0
2018-06-19,1,471.84,20,99.36,0,99.36,0.72,0,0,0,0,0,1.44,12,25.68,35.76,42.48,54,42,81.6,99.36,52.8,17.52,6.48,0.72,0,0,0,0,0,0
2018-06-20,1,933.6,39,127.44,0,127.44,1.44,0,0,0,0,0,5.28,36.24,73.44,99.84,117.84,110.16,127.44,113.76,83.28,73.68,52.8,26.4,12,1.44,0,0,0,0,0
2018-06-21,1,1018.08,42,139.92,0,139.92,0.96,0,0,0,0,0,8.4,20.64,55.44,99.12,125.04,137.76,139.92,129.84,100.56,92.16,67.68,32.64,7.92,0.96,0,0,0,0,0
2018-06-22,1,876.96,37,129.36,0,129.36,0.24,0,0,0,0,0,3.84,26.88,49.68,78.48,98.64,110.4,129.36,121.2,81.12,80.4,60.72,28.32,7.68,0.24,0,0,0,0,0
2018-06-23,1,569.28,24,117.84,0,117.84,1.44,0,0,0,0,0,0,1.44,12.96,20.4,29.04,45.12,51.12,91.68,117.84,88.32,66.48,33.12,8.64,3.12,0,0,0,0,0
2018-06-24,1,1031.76,43,131.52,0,131.52,1.68,0,0,0,0,0,6.96,34.32,67.68,97.2,118.32,130.8,131.52,127.2,116.16,94.08,63.36,32.4,10.08,1.68,0,0,0,0,0
2018-06-25,1,891.36,37,123.84,0,123.84,3.6,0,0,0,0,0,5.04,29.76,61.92,83.04,105.36,106.56,104.88,123.84,98.4,72.72,50.64,31.92,13.68,3.6,0,0,0,0,0
2018-06-26,1,108,5,26.88,0,26.88,0.24,0,0,0,0,0,0.24,3.36,5.28,5.04,6.72,15.6,17.04,26.88,13.2,6.96,6.48,1.2,0,0,0,0,0,0,0
2018-06-27,1,263.52,11,83.52,0,83.52,0.72,0,0,0,0,0,0,0,0.72,11.28,20.4,22.56,16.32,13.44,83.52,56.64,11.28,13.68,12.72,0.96,0,0,0,0,0
2018-06-28,1,95.52,4,18.48,0,18.48,4.56,0,0,0,0,0,0,0,0,0,6,15.36,18.48,9.6,7.2,15.12,9.84,9.36,4.56,0,0,0,0,0,0
2018-06-29,1,261.12,11,49.2,0,49.2,2.4,0,0,0,0,0,0,2.4,15.36,26.16,18.72,21.12,37.44,49.2,23.76,6,22.08,30.72,8.16,0,0,0,0,0,0
2018-06-30,1,78.72,3,27.36,0,27.36,0.24,0,0,0,0,0,0.48,4.8,5.52,3.6,1.92,27.36,23.76,7.68,0.24,0,0,0.72,2.64,0,0,0,0,0,0
2018-07-01,1,745.68,31,123.6,0,123.6,0.48,0,0,0,0,0,0,4.32,32.16,55.92,78.96,123.6,91.2,81.84,91.68,91.44,51.36,32.4,10.32,0.48,0,0,0,0,0
2018-07-02,1,769.92,32,112.32,0,112.32,1.2,0,0,0,0,0,0,17.28,36.24,60.96,77.52,112.32,111.12,94.8,102.48,75.12,40.8,27.12,12.96,1.2,0,0,0,0,0
2018-07-03,1,24.96,1,4.8,0,4.8,0.24,0,0,0,0,0,0,1.2,2.64,2.64,1.92,0.72,2.64,2.64,4.8,4.08,1.2,0.24,0.24,0,0,0,0,0,0
2018-07-04,1,953.04,40,133.2,0,133.2,1.44,0,0,0,0,0,1.44,30,59.52,98.88,119.76,133.2,118.08,112.08,103.44,84.48,54.48,23.76,12.48,1.44,0,0,0,0,0
2018-07-05,1,318,13,65.28,0,65.28,0.48,0,0,0,0,0,0,5.52,18.96,31.2,26.16,11.76,20.4,38.4,65.28,39.12,30,24.24,6.48,0.48,0,0,0,0,0
2018-07-06,1,95.76,4,13.68,0,13.68,0.24,0,0,0,0,0,0,0.96,5.04,3.36,6.24,10.08,12.96,13.68,12.48,7.2,8.64,10.08,4.8,0.24,0,0,0,0,0
2018-07-07,1,562.8,23,100.32,0,100.32,2.88,0,0,0,0,0,2.88,17.76,35.76,57.36,52.56,38.88,73.2,100.32,64.56,49.68,46.08,16.8,6.96,0,0,0,0,0,0
2018-07-08,1,461.04,19,84.48,0,84.48,0.24,0,0,0,0,0,4.32,13.92,21.6,29.52,43.44,56.16,84.48,83.52,62.16,24,15.6,17.04,5.04,0.24,0,0,0,0,0
2018-07-09,1,299.76,12,51.36,0,51.36,0.24,0,0,0,0,0,0,5.04,9.12,25.2,22.8,24.72,20.16,30,45.6,37.68,51.36,20.88,6.96,0.24,0,0,0,0,0
2018-07-10,1,915.12,38,127.92,0,127.92,2.4,0,0,0,0,0,5.76,28.56,66.96,76.32,104.16,112.32,126.72,127.92,111.84,65.28,42.72,29.28,14.88,2.4,0,0,0,0,0
2018-07-11,1,909.6,38,129.84,0,129.84,0.48,0,0,0,0,0,6,21.12,27.6,73.68,96.96,123.84,129.84,120.72,108.48,95.28,66.72,33.12,5.76,0.48,0,0,0,0,0
2018-07-12,1,987.6,41,123.6,0,123.6,1.92,0,0,0,0,0,4.32,32.4,67.68,94.08,101.52,122.88,119.28,123.6,115.92,96.24,65.28,33.6,8.88,1.92,0,0,0,0,0
2018-07-13,1,991.2,41,129.84,0,129.84,0.72,0,0,0,0,0,2.4,27.36,65.52,96,108,123.36,129.84,127.44,113.28,95.04,64.8,29.28,8.16,0.72,0,0,0,0,0
2018-07-14,1,1000.56,42,128.16,0,128.16,0.72,0,0,0,0,0,2.88,30,66,95.52,112.56,124.56,128.16,125.28,114.48,94.56,66.24,32.4,7.2,0.72,0,0,0,0,0
2018-07-15,1,993.84,41,129.12,0,129.12,0.72,0,0,0,0,0,3.12,28.32,64.08,92.88,110.88,124.08,129.12,125.28,114.72,94.56,66.24,32.4,7.44,0.72,0,0,0,0,0
2018-07-16,1,985.44,41,130.08,0,130.08,0.96,0,0,0,0,0,3.36,26.64,60,89.28,111.6,126.96,130.08,125.28,111.84,93.36,65.04,32.4,8.64,0.96,0,0,0,0,0
2018-07-17,1,1005.12,42,132.24,0,132.24,0.96,0,0,0,0,0,3.36,28.08,64.32,91.2,113.04,124.8,132.24,127.68,116.16,96,66.24,32.16,8.88,0.96,0,0,0,0,0
2018-07-18,1,975.6,41,126.24,0,126.24,1.2,0,0,0,0,0,3.36,27.12,60,89.52,112.32,124.32,126.24,124.08,111.84,90.72,63.12,32.16,9.6,1.2,0,0,0,0,0
2018-07-19,1,967.92,40,125.04,0,125.04,0.96,0,0,0,0,0,2.88,26.4,60.48,88.08,108.96,119.28,125.04,123.84,112.56,93.36,65.52,32.4,8.16,0.96,0,0,0,0,0
2018-07-20,1,950.16,40,125.04,0,125.04,0.72,0,0,0,0,0,2.88,25.92,58.32,85.68,108.48,120.24,125.04,120.96,109.44,90,62.88,30.72,8.88,0.72,0,0,0,0,0
